species_id;species;video_name;frame;bounding_boxes
4;Yellow-legged Gull;011-yellow_legged_gull;410;[(725.0, 264.0, 836.0, 476.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;420;[(724.0, 283.0, 835.0, 476.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;430;[(721.0, 318.0, 845.0, 475.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;440;[(712.0, 350.0, 860.0, 479.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;450;[(715.0, 301.0, 875.0, 474.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;460;[(735.0, 282.0, 882.0, 466.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;470;[(737.0, 275.0, 875.0, 473.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;480;[(735.0, 268.0, 852.0, 480.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;490;[(722.0, 294.0, 842.0, 476.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;500;[(713.0, 271.0, 837.0, 476.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;510;[(713.0, 271.0, 827.0, 476.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;520;[(720.0, 314.0, 843.0, 479.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;530;[(723.0, 339.0, 853.0, 476.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;540;[(734.0, 337.0, 909.0, 465.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;550;[(721.0, 315.0, 913.0, 473.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;560;[(735.0, 284.0, 917.4, 475.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;570;[(746.0, 273.0, 914.7, 469.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;580;[(751.0, 266.0, 896.9, 469.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;590;[(743.0, 258.0, 881.6, 466.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;600;[(745.0, 254.0, 862.0, 471.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;610;[(742.0, 243.0, 850.0, 471.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;620;[(742.0, 242.0, 849.0, 473.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;630;[(743.0, 250.0, 846.0, 476.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;640;[(749.0, 274.0, 851.0, 473.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;650;[(740.0, 312.0, 849.0, 472.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;660;[(737.0, 321.0, 863.0, 469.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;670;[(735.0, 288.0, 855.0, 478.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;680;[(741.0, 277.0, 858.0, 479.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;690;[(747.0, 278.0, 857.0, 475.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;700;[(742.0, 318.0, 863.0, 471.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;710;[(740.0, 341.0, 879.0, 476.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;720;[(733.0, 253.0, 856.0, 477.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;730;[(737.0, 256.0, 862.0, 478.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;740;[(740.0, 330.0, 858.0, 474.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;750;[(743.0, 307.0, 871.0, 470.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;760;[(744.0, 274.0, 860.0, 471.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;770;[(741.0, 255.0, 860.0, 476.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;780;[(744.0, 257.0, 855.0, 478.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;790;[(744.0, 258.0, 855.0, 475.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;800;[(738.0, 322.0, 855.0, 475.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;810;[(730.0, 333.0, 875.0, 477.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;820;[(715.0, 291.0, 826.0, 463.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;830;[(725.0, 257.0, 824.0, 463.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;840;[(726.0, 288.0, 823.0, 465.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;850;[(714.0, 325.0, 814.0, 466.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;860;[(727.0, 283.0, 825.0, 466.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;870;[(722.0, 263.0, 822.0, 465.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;880;[(727.0, 308.0, 827.0, 465.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;890;[(717.0, 339.0, 818.0, 463.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;900;[(713.0, 320.0, 831.0, 469.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;910;[(718.0, 276.0, 817.0, 471.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;920;[(717.0, 257.0, 816.0, 473.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;930;[(715.0, 237.0, 817.0, 473.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;940;[(714.0, 235.0, 817.0, 472.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;950;[(718.0, 235.0, 818.0, 475.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;960;[(717.0, 231.0, 817.0, 471.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;970;[(716.0, 232.0, 817.0, 471.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;980;[(717.0, 235.0, 817.0, 472.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;990;[(717.0, 236.0, 817.0, 471.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;1000;[(713.0, 276.0, 815.0, 470.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;1010;[(717.0, 340.0, 820.0, 469.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;1020;[(720.0, 342.0, 820.0, 467.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;1030;[(717.0, 330.0, 828.0, 470.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;1040;[(716.0, 266.0, 816.0, 472.0, 0, 0)]
4;Yellow-legged Gull;011-yellow_legged_gull;1050;[(719.0, 266.0, 817.0, 470.0, 0, 0)]
6;Black-headed Gull;013-black_headed_gull;0;[(1274.64, 372.45, 1473.43, 602.54, 3, 3), (1478.12, 308.28, 1924.21, 705.84, 3, 4)]
6;Black-headed Gull;013-black_headed_gull;10;[(1253.0, 369.0, 1454.1, 599.0, 3, 3), (1611.6, 497.8, 1920.0, 753.96, 3, 4)]
6;Black-headed Gull;013-black_headed_gull;20;[(1222.0, 368.0, 1420.0, 598.0, 6, 3), (1715.0, 498.0, 1919.0, 638.0, 6, 4)]
6;Black-headed Gull;013-black_headed_gull;30;[(1229.0, 355.0, 1427.0, 592.0, 3, 3), (1714.0, 484.0, 1918.0, 624.0, 6, 4)]
6;Black-headed Gull;013-black_headed_gull;40;[(1281.0, 364.0, 1479.0, 601.0, 3, 3), (1813.0, 490.0, 1918.0, 630.0, 6, 4)]
6;Black-headed Gull;013-black_headed_gull;50;[(1314.0, 373.0, 1512.0, 610.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;60;[(1392.0, 374.0, 1590.0, 648.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;70;[(1393.0, 377.0, 1591.0, 674.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;80;[(1387.0, 381.0, 1597.0, 678.0, 6, 3)]
6;Black-headed Gull;013-black_headed_gull;90;[(1345.0, 378.0, 1600.0, 675.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;100;[(1764.0, 345.0, 1920.0, 776.1, 3, 0), (1260.0, 364.0, 1658.0, 667.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;110;[(1676.0, 441.0, 1920.0, 819.6, 3, 0), (1134.0, 351.0, 1558.0, 632.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;120;[(1661.0, 478.0, 1916.0, 826.0, 0, 0), (1069.0, 367.0, 1524.0, 621.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;130;[(1619.0, 446.2, 1920.0, 802.0, 0, 0), (1046.0, 369.0, 1501.0, 623.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;140;[(1575.2, 385.0, 1920.0, 808.0, 6, 0), (846.0, 372.0, 1339.0, 586.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;150;[(1513.1, 357.0, 1920.0, 772.0, 3, 0), (721.0, 275.0, 1231.0, 548.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;160;[(1418.0, 323.0, 1916.0, 765.0, 3, 0), (699.0, 277.0, 1191.0, 542.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;170;[(1396.0, 350.0, 1917.0, 760.0, 3, 0), (716.0, 269.0, 1173.0, 538.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;180;[(1346.0, 361.0, 1916.0, 771.0, 3, 0), (658.61, 267.0, 1096.61, 536.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;190;[(1296.0, 369.0, 1920.0, 752.0, 3, 0), (623.0, 271.0, 1018.0, 540.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;200;[(1254.0, 399.0, 1920.0, 757.0, 0, 0), (568.0, 267.0, 922.0, 561.1, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;210;[(1248.0, 399.0, 1914.0, 757.0, 0, 0), (556.0, 269.0, 875.0, 563.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;220;[(1312.4, 286.8, 1918.0, 758.0, 6, 0), (561.0, 269.0, 801.0, 563.0, 6, 3)]
6;Black-headed Gull;013-black_headed_gull;230;[(1311.0, 274.0, 1918.0, 745.0, 6, 0), (561.0, 269.0, 801.0, 563.0, 6, 3)]
6;Black-headed Gull;013-black_headed_gull;240;[(1310.0, 274.0, 1917.0, 745.0, 6, 0), (564.0, 268.0, 804.0, 562.0, 6, 3)]
6;Black-headed Gull;013-black_headed_gull;250;[(1308.0, 273.0, 1915.0, 744.0, 6, 0), (567.0, 267.0, 807.0, 561.0, 6, 3)]
6;Black-headed Gull;013-black_headed_gull;260;[(1311.0, 272.0, 1918.0, 743.0, 6, 0), (570.0, 267.0, 810.0, 561.0, 6, 3)]
6;Black-headed Gull;013-black_headed_gull;270;[(1311.0, 271.0, 1918.0, 742.0, 6, 0), (574.0, 272.0, 814.0, 566.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;280;[(1309.0, 344.0, 1916.0, 743.0, 6, 0), (502.0, 305.0, 742.0, 599.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;290;[(1303.0, 380.0, 1919.0, 739.0, 6, 0), (472.0, 304.0, 712.0, 598.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;300;[(1283.0, 381.0, 1919.0, 740.0, 0, 0), (472.0, 299.0, 712.0, 617.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;310;[(1327.0, 380.0, 1917.0, 739.0, 0, 0), (435.0, 297.0, 675.0, 624.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;320;[(1336.0, 373.0, 1887.0, 757.0, 6, 0), (390.0, 262.0, 630.0, 630.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;330;[(1340.0, 373.0, 1891.0, 757.0, 6, 0), (410.0, 271.0, 650.0, 639.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;340;[(1327.0, 268.3, 1778.6, 742.0, 6, 0), (309.0, 298.0, 716.0, 696.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;350;[(1317.0, 248.0, 1768.0, 738.0, 6, 0), (254.0, 317.0, 803.1, 715.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;360;[(1326.0, 255.0, 1734.0, 745.0, 6, 0), (267.0, 362.0, 897.0, 740.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;370;[(1325.0, 258.0, 1733.0, 748.0, 6, 0), (373.0, 366.0, 1003.0, 744.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;380;[(1318.0, 257.0, 1726.0, 747.0, 6, 0), (483.0, 382.0, 1066.0, 769.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;390;[(1325.0, 254.0, 1793.0, 744.0, 6, 0), (565.0, 384.0, 1080.0, 771.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;400;[(1326.0, 296.0, 1861.0, 742.0, 6, 0), (598.0, 386.0, 1113.0, 773.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;410;[(1326.0, 296.0, 1889.0, 742.0, 6, 0), (742.0, 393.0, 1302.0, 793.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;420;[(1319.0, 253.0, 1882.0, 742.0, 6, 0), (633.0, 367.0, 1403.0, 807.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;430;[(1330.83, 250.87, 1893.83, 739.87, 6, 0), (624.0, 368.0, 1491.0, 808.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;440;[(1350.0, 248.0, 1913.0, 737.0, 6, 0), (625.0, 388.0, 1539.0, 815.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;450;[(1348.0, 252.0, 1911.0, 741.0, 6, 0), (675.0, 393.0, 1601.0, 820.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;460;[(1363.0, 247.0, 1919.0, 736.0, 6, 0), (797.0, 448.3, 1787.1, 899.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;470;[(1332.0, 281.0, 1854.0, 638.0, 6, 0), (953.0, 479.0, 1919.0, 929.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;480;[(1332.0, 337.0, 1875.0, 682.0, 6, 0), (1208.0, 503.0, 1919.0, 1044.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;490;[(1260.0, 348.0, 1915.0, 728.0, 6, 0), (1524.0, 572.0, 1919.0, 869.7, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;500;[(1260.0, 327.0, 1916.0, 727.0, 6, 0), (1721.0, 628.0, 1917.0, 826.0, 3, 3)]
6;Black-headed Gull;013-black_headed_gull;510;[(1257.0, 331.0, 1917.0, 731.0, 6, 0)]
6;Black-headed Gull;013-black_headed_gull;520;[(1256.0, 331.0, 1916.0, 731.0, 6, 0)]
6;Black-headed Gull;013-black_headed_gull;530;[(1256.0, 331.0, 1916.0, 731.0, 6, 0)]
6;Black-headed Gull;013-black_headed_gull;540;[(1268.0, 294.0, 1918.0, 730.0, 6, 0)]
6;Black-headed Gull;013-black_headed_gull;550;[(1267.0, 294.0, 1917.0, 730.0, 6, 0)]
6;Black-headed Gull;013-black_headed_gull;560;[(1230.0, 295.0, 1917.2, 746.0, 3, 0)]
6;Black-headed Gull;013-black_headed_gull;570;[(1230.0, 293.0, 1917.0, 744.0, 6, 0)]
6;Black-headed Gull;013-black_headed_gull;580;[(1232.0, 294.0, 1919.0, 745.0, 6, 0)]
6;Black-headed Gull;013-black_headed_gull;590;[(1316.0, 297.0, 1859.0, 748.0, 6, 0)]
6;Black-headed Gull;013-black_headed_gull;600;[(1317.0, 297.0, 1860.0, 748.0, 6, 0)]
6;Black-headed Gull;013-black_headed_gull;610;[(1317.0, 296.0, 1795.0, 747.0, 6, 0), (1819.34, 450.71, 1924.21, 618.19, 3, 1)]
6;Black-headed Gull;013-black_headed_gull;620;[(1315.0, 296.0, 1793.0, 747.0, 6, 0), (1738.3, 439.4, 1920.0, 759.8, 3, 1)]
6;Black-headed Gull;013-black_headed_gull;630;[(1318.0, 296.0, 1796.0, 747.0, 6, 0), (1690.0, 432.0, 1918.0, 766.0, 3, 1)]
6;Black-headed Gull;013-black_headed_gull;640;[(1317.0, 297.0, 1795.0, 748.0, 6, 0), (1644.2, 419.0, 1920.0, 737.3, 3, 1)]
6;Black-headed Gull;013-black_headed_gull;650;[(1316.0, 296.0, 1794.0, 747.0, 6, 0), (1577.0, 426.0, 1916.0, 729.0, 3, 1)]
6;Black-headed Gull;013-black_headed_gull;660;[(1316.0, 290.0, 1794.0, 741.0, 6, 0), (1563.0, 410.0, 1918.0, 713.0, 3, 1)]
6;Black-headed Gull;013-black_headed_gull;670;[(1318.0, 287.0, 1796.0, 738.0, 6, 0), (1507.0, 391.0, 1914.0, 668.0, 3, 1)]
6;Black-headed Gull;013-black_headed_gull;680;[(1320.0, 288.0, 1798.0, 739.0, 6, 0), (1498.0, 394.0, 1915.0, 683.0, 3, 1)]
6;Black-headed Gull;013-black_headed_gull;690;[(1316.0, 291.0, 1898.0, 742.0, 6, 0), (1460.0, 397.0, 1857.0, 682.0, 3, 1)]
6;Black-headed Gull;013-black_headed_gull;700;[(1267.9, 386.5, 1900.0, 742.0, 6, 0), (1476.0, 391.0, 1873.0, 676.0, 3, 1)]
6;Black-headed Gull;013-black_headed_gull;710;[(1238.0, 401.0, 1917.0, 736.0, 0, 0), (1380.0, 377.0, 1742.0, 643.0, 3, 1)]
6;Black-headed Gull;013-black_headed_gull;720;[(1238.0, 400.0, 1917.0, 735.0, 0, 0), (1246.0, 415.0, 1674.0, 633.0, 0, 1)]
6;Black-headed Gull;013-black_headed_gull;730;[(1240.0, 402.0, 1919.0, 737.0, 0, 0), (1130.0, 411.0, 1620.0, 647.0, 3, 1)]
6;Black-headed Gull;013-black_headed_gull;740;[(1218.0, 296.1, 1917.0, 734.0, 6, 0), (1094.0, 398.0, 1443.0, 612.0, 3, 1)]
6;Black-headed Gull;013-black_headed_gull;750;[(1213.0, 297.0, 1912.0, 734.0, 6, 0), (1078.0, 390.0, 1427.0, 604.0, 3, 1)]
6;Black-headed Gull;013-black_headed_gull;760;[(1212.0, 275.0, 1875.6, 735.0, 3, 0), (1112.7, 375.2, 1564.8, 608.0, 0, 1)]
6;Black-headed Gull;013-black_headed_gull;770;[(1096.0, 276.0, 1759.0, 745.0, 3, 0), (1100.0, 398.0, 1552.0, 630.0, 0, 1)]
6;Black-headed Gull;013-black_headed_gull;780;[(961.0, 252.0, 1648.0, 773.0, 3, 0), (1205.0, 383.0, 1565.0, 523.0, 0, 1)]
6;Black-headed Gull;013-black_headed_gull;790;[(917.0, 199.0, 1507.0, 757.0, 3, 0), (1159.0, 383.0, 1519.0, 523.0, 0, 1)]
6;Black-headed Gull;013-black_headed_gull;800;[(795.1, 153.0, 1481.0, 779.5, 3, 0), (1097.74, 376.3, 1551.74, 533.6, 0, 1)]
6;Black-headed Gull;013-black_headed_gull;810;[(749.0, 149.0, 1474.0, 781.0, 3, 0), (1099.0, 378.0, 1553.0, 535.0, 0, 1)]
6;Black-headed Gull;013-black_headed_gull;820;[(676.57, 148.87, 1401.57, 780.87, 3, 0), (1102.0, 384.0, 1556.0, 562.0, 0, 1)]
6;Black-headed Gull;013-black_headed_gull;830;[(600.0, 142.0, 1354.0, 774.0, 3, 0), (1168.9, 388.0, 1565.0, 566.0, 6, 1)]
6;Black-headed Gull;013-black_headed_gull;840;[(515.0, 152.0, 1297.0, 784.0, 3, 0), (1171.0, 388.0, 1491.9, 609.8, 6, 1)]
6;Black-headed Gull;013-black_headed_gull;850;[(479.0, 154.0, 1173.0, 786.0, 3, 0), (1195.0, 391.0, 1491.0, 612.0, 6, 1)]
6;Black-headed Gull;013-black_headed_gull;860;[(461.0, 160.0, 957.0, 734.0, 3, 0), (1214.0, 382.0, 1475.0, 609.0, 6, 1)]
6;Black-headed Gull;013-black_headed_gull;870;[(407.0, 146.0, 774.0, 720.0, 3, 0), (1239.0, 397.0, 1500.0, 624.0, 6, 1)]
6;Black-headed Gull;013-black_headed_gull;880;[(402.0, 139.0, 769.0, 713.0, 3, 0), (1243.0, 402.0, 1504.0, 629.0, 0, 1)]
6;Black-headed Gull;013-black_headed_gull;890;[(410.0, 141.0, 777.0, 715.0, 3, 0), (1246.0, 385.0, 1507.0, 629.0, 0, 1)]
6;Black-headed Gull;013-black_headed_gull;900;[(407.0, 189.0, 698.0, 648.0, 3, 0), (1237.0, 381.0, 1498.0, 625.0, 6, 1)]
6;Black-headed Gull;013-black_headed_gull;910;[(426.0, 192.0, 717.0, 651.0, 3, 0), (1249.0, 370.0, 1510.0, 614.0, 6, 1)]
6;Black-headed Gull;013-black_headed_gull;920;[(417.0, 179.0, 729.0, 619.0, 3, 0), (1257.0, 370.0, 1464.0, 632.0, 6, 1)]
6;Black-headed Gull;013-black_headed_gull;930;[(420.0, 180.0, 732.0, 620.0, 3, 0), (1268.0, 373.0, 1475.0, 635.0, 6, 1)]
6;Black-headed Gull;013-black_headed_gull;940;[(525.0, 206.0, 752.0, 553.0, 3, 0), (1274.0, 375.0, 1481.0, 637.0, 0, 1)]
6;Black-headed Gull;013-black_headed_gull;950;[(483.0, 206.0, 746.0, 553.0, 3, 0), (1275.0, 375.0, 1482.0, 671.4, 0, 1)]
6;Black-headed Gull;013-black_headed_gull;960;[(559.0, 216.0, 765.0, 542.0, 3, 0), (1268.0, 382.0, 1486.0, 646.0, 0, 1)]
6;Black-headed Gull;013-black_headed_gull;970;[(501.0, 224.0, 757.0, 550.0, 3, 0), (1251.0, 374.0, 1469.0, 638.0, 6, 1)]
6;Black-headed Gull;013-black_headed_gull;980;[(517.0, 231.0, 773.0, 557.0, 3, 0), (1253.0, 375.0, 1471.0, 639.0, 6, 1)]
6;Black-headed Gull;013-black_headed_gull;990;[(554.2, 235.0, 782.0, 526.6, 3, 0), (1241.0, 375.0, 1459.0, 639.0, 6, 1)]
6;Black-headed Gull;013-black_headed_gull;1000;[(559.0, 234.0, 786.0, 525.0, 3, 0), (1242.0, 375.0, 1460.0, 639.0, 6, 1)]
6;Black-headed Gull;013-black_headed_gull;1010;[(543.0, 230.0, 770.0, 521.0, 3, 0), (1251.0, 382.0, 1469.0, 646.0, 0, 1)]
6;Black-headed Gull;013-black_headed_gull;1020;[(533.0, 227.0, 760.0, 497.0, 3, 0), (1249.0, 382.0, 1467.0, 664.0, 0, 1)]
6;Black-headed Gull;013-black_headed_gull;1030;[(530.0, 226.0, 757.0, 467.0, 3, 0), (1251.0, 389.0, 1469.0, 671.0, 0, 1)]
6;Black-headed Gull;013-black_headed_gull;1040;[(540.0, 274.0, 704.0, 464.0, 3, 0), (1244.0, 381.0, 1462.0, 642.0, 6, 1)]
6;Black-headed Gull;013-black_headed_gull;1050;[(545.0, 256.8, 709.0, 464.0, 3, 0), (1242.0, 381.0, 1460.0, 642.0, 6, 1)]
6;Black-headed Gull;013-black_headed_gull;1060;[(517.0, 247.0, 698.0, 460.0, 3, 0), (1252.0, 379.0, 1470.0, 640.0, 6, 1)]
6;Black-headed Gull;013-black_headed_gull;1070;[(519.0, 244.0, 741.0, 457.0, 6, 0), (1270.0, 379.0, 1488.0, 640.0, 6, 1)]
6;Black-headed Gull;013-black_headed_gull;1080;[(514.0, 244.0, 748.0, 468.0, 6, 0), (1279.0, 378.0, 1497.0, 639.0, 6, 1)]
6;Black-headed Gull;013-black_headed_gull;1090;[(508.0, 240.0, 746.0, 468.0, 6, 0), (1287.0, 378.0, 1505.0, 639.0, 6, 1)]
6;Black-headed Gull;013-black_headed_gull;1100;[(502.0, 240.0, 740.0, 468.0, 6, 0), (1280.0, 393.0, 1498.0, 654.0, 6, 1)]
6;Black-headed Gull;013-black_headed_gull;1110;[(502.0, 240.0, 740.0, 468.0, 6, 0), (1312.0, 396.0, 1530.0, 657.0, 6, 1)]
6;Black-headed Gull;013-black_headed_gull;1120;[(502.0, 240.0, 740.0, 468.0, 6, 0), (1325.0, 416.0, 1543.0, 677.0, 0, 1)]
6;Black-headed Gull;013-black_headed_gull;1130;[(503.0, 240.0, 741.0, 468.0, 6, 0), (1320.0, 428.0, 1559.9, 689.0, 3, 1)]
6;Black-headed Gull;013-black_headed_gull;1140;[(503.0, 240.0, 753.0, 468.0, 6, 0), (1372.5, 430.0, 1684.0, 691.0, 3, 1)]
6;Black-headed Gull;013-black_headed_gull;1150;[(503.0, 240.0, 753.0, 468.0, 6, 0), (1447.0, 449.0, 1798.0, 710.0, 3, 1)]
6;Black-headed Gull;013-black_headed_gull;1160;[(498.0, 237.0, 748.0, 465.0, 6, 0), (1475.0, 426.0, 1919.0, 773.7, 3, 1)]
6;Black-headed Gull;013-black_headed_gull;1170;[(497.0, 237.0, 747.0, 465.0, 6, 0), (1432.0, 412.0, 1919.0, 773.0, 3, 1)]
6;Black-headed Gull;013-black_headed_gull;1180;[(496.0, 237.0, 746.0, 465.0, 6, 0), (1503.0, 467.0, 1919.0, 776.0, 3, 1)]
6;Black-headed Gull;013-black_headed_gull;1190;[(496.0, 238.0, 746.0, 466.0, 6, 0), (1588.0, 491.0, 1915.0, 775.0, 3, 1)]
6;Black-headed Gull;013-black_headed_gull;1200;[(494.0, 238.0, 744.0, 466.0, 6, 0), (1592.0, 495.0, 1919.0, 779.0, 3, 1)]
6;Black-headed Gull;013-black_headed_gull;1210;[(506.0, 231.0, 734.0, 465.0, 6, 0)]
6;Black-headed Gull;013-black_headed_gull;1220;[(507.0, 231.0, 735.0, 465.0, 6, 0)]
6;Black-headed Gull;013-black_headed_gull;1230;[(487.96, 232.56, 715.96, 466.56, 3, 0), (1811.0, 408.0, 1920.0, 737.0, 3, 2)]
6;Black-headed Gull;013-black_headed_gull;1240;[(494.0, 230.0, 722.0, 464.0, 3, 0), (1732.0, 415.0, 1909.0, 759.0, 3, 2)]
6;Black-headed Gull;013-black_headed_gull;1250;[(460.0, 214.0, 698.0, 448.0, 3, 0), (1639.7, 475.9, 1920.0, 762.0, 3, 2)]
6;Black-headed Gull;013-black_headed_gull;1260;[(421.0, 217.0, 659.0, 433.0, 3, 0), (1621.0, 474.0, 1915.0, 760.0, 3, 2)]
6;Black-headed Gull;013-black_headed_gull;1270;[(408.0, 212.0, 646.0, 428.0, 3, 0), (1557.0, 369.0, 1915.0, 693.0, 3, 2)]
6;Black-headed Gull;013-black_headed_gull;1280;[(399.0, 211.0, 648.0, 427.0, 3, 0), (1522.0, 338.0, 1917.0, 683.0, 3, 2)]
6;Black-headed Gull;013-black_headed_gull;1290;[(387.0, 246.4, 636.0, 428.0, 3, 0), (1487.0, 335.0, 1918.0, 680.0, 3, 2)]
6;Black-headed Gull;013-black_headed_gull;1300;[(381.0, 243.0, 630.0, 424.0, 0, 0), (1461.0, 362.0, 1910.0, 680.0, 3, 2)]
6;Black-headed Gull;013-black_headed_gull;1310;[(380.0, 244.0, 629.0, 425.0, 0, 0), (1463.0, 360.0, 1912.0, 678.0, 3, 2)]
6;Black-headed Gull;013-black_headed_gull;1320;[(381.0, 244.0, 630.0, 425.0, 6, 0), (1457.0, 369.0, 1871.0, 687.0, 6, 2)]
